event-id,visible,timestamp,location-long,location-lat,gps:dop,gps:fix-type,gps:satellite-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
11952913974,true,2006-03-03 01:02:42.000,-113.1616546,56.0978753,2.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913975,true,2006-03-03 03:01:50.000,-113.1596458,56.0961652,4.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913976,true,2006-03-03 05:01:56.000,-113.1596079,56.0962543,6.2,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913977,true,2006-03-03 07:00:55.000,-113.1595721,56.0961465,3.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913978,true,2006-03-03 09:00:52.000,-113.1832868,56.1091925,4.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913979,true,2006-03-03 11:00:48.000,-113.2537566,56.1456744,6.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913980,true,2006-03-03 13:00:48.000,-113.264968,56.1501467,9.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913981,true,2006-03-03 15:00:52.000,-113.2876179,56.1683208,2.6,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913982,true,2006-03-03 17:03:03.000,-113.34464,56.1865756,11.6,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913983,true,2006-03-03 19:01:00.000,-113.351483,56.1844717,2.6,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913984,true,2006-03-03 21:00:45.000,-113.3515233,56.1844711,7.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913985,true,2006-03-03 23:00:59.000,-113.3640974,56.1854732,3.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913986,true,2006-03-04 01:02:21.000,-113.3949098,56.1807028,2.2,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913987,true,2006-03-04 05:01:17.000,-113.4677022,56.1762646,5.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913988,true,2006-03-04 07:02:54.000,-113.4676058,56.1763691,4.2,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913989,true,2006-03-04 11:01:41.000,-113.4674773,56.1763494,2.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913990,true,2006-03-04 13:00:48.000,-113.4674612,56.1764108,5.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913991,true,2006-03-04 17:01:51.000,-113.4674921,56.1763714,3.8,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913992,true,2006-03-04 19:00:54.000,-113.4675958,56.1764945,2.8,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913993,true,2006-03-04 21:00:54.000,-113.4675465,56.1763831,5.8,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913994,true,2006-03-04 23:03:08.000,-113.5079806,56.1887254,7.4,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913995,true,2006-03-05 01:02:11.000,-113.5264117,56.1735541,2.8,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913996,true,2006-03-05 03:03:08.000,-113.5336946,56.1413469,3.2,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913997,true,2006-03-05 05:01:24.000,-113.5971187,56.0902787,2.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913998,true,2006-03-05 07:01:46.000,-113.6517265,56.0482453,3.8,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952913999,true,2006-03-05 09:03:02.000,-113.6868162,56.0408547,5.0,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914000,true,2006-03-05 11:00:55.000,-113.7383859,56.0554157,6.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914001,true,2006-03-05 13:01:49.000,-113.7377799,56.0582676,2.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914002,true,2006-03-05 15:01:41.000,-113.7378898,56.0581951,5.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914003,true,2006-03-05 17:01:12.000,-113.7475358,56.0608478,8.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914004,true,2006-03-05 19:00:41.000,-113.7536523,56.0604499,2.4,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914005,true,2006-03-05 21:01:52.000,-113.7533596,56.0603782,6.8,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914006,true,2006-03-05 23:00:54.000,-113.7534442,56.0603584,5.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914007,true,2006-03-06 01:00:48.000,-113.7534002,56.0603824,2.0,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914008,true,2006-03-06 07:00:54.000,-113.6470724,56.0615466,3.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914009,true,2006-03-06 09:01:53.000,-113.630994,56.0507795,2.2,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914010,true,2006-03-06 11:03:06.000,-113.6366313,56.0415331,11.2,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914011,true,2006-03-06 15:00:54.000,-113.6343329,55.9986999,6.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914012,true,2006-03-06 17:01:48.000,-113.6344356,55.9989652,5.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914013,true,2006-03-06 19:03:07.000,-113.6340099,55.9991121,5.2,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914014,true,2006-03-06 21:00:54.000,-113.6342329,55.9990415,5.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914015,true,2006-03-06 23:02:03.000,-113.6342577,55.9990121,5.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914016,true,2006-03-07 01:01:23.000,-113.6459409,56.0141853,3.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914017,true,2006-03-07 07:01:33.000,-113.4562219,56.0507391,3.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914018,true,2006-03-07 09:00:53.000,-113.4001639,56.0768116,2.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914019,true,2006-03-07 11:01:43.000,-113.3877117,56.0739488,4.0,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914020,true,2006-03-07 13:00:53.000,-113.2941937,56.0791378,2.2,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914021,true,2006-03-07 15:01:41.000,-113.228511,56.0779055,4.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914022,true,2006-03-07 17:01:47.000,-113.2062556,56.0908733,6.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914023,true,2006-03-07 19:01:10.000,-113.1573412,56.0930928,3.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914024,true,2006-03-07 21:00:53.000,-113.162874,56.0911402,9.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914025,true,2006-03-07 23:01:12.000,-113.1638948,56.093606,3.0,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914026,true,2006-03-08 01:02:09.000,-113.1589618,56.0946587,2.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914027,true,2006-03-08 03:01:28.000,-113.1617243,56.0978855,2.4,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914028,true,2006-03-08 05:01:44.000,-113.1617644,56.0978833,3.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914029,true,2006-03-08 07:02:13.000,-113.161562,56.0977942,3.4,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914030,true,2006-03-08 09:00:47.000,-113.1613106,56.0980144,3.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914031,true,2006-03-08 11:00:53.000,-113.158932,56.0949667,2.2,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914032,true,2006-03-08 13:03:05.000,-113.1590015,56.0950571,4.0,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914033,true,2006-03-08 15:00:48.000,-113.1582997,56.0983971,4.2,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914034,true,2006-03-08 17:02:24.000,-113.1581895,56.0988699,5.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914035,true,2006-03-08 19:00:48.000,-113.1573403,56.0999534,4.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914036,true,2006-03-08 21:00:54.000,-113.1571778,56.0999556,3.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914037,true,2006-03-08 23:01:23.000,-113.1571989,56.0999946,2.6,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914038,true,2006-03-09 01:01:44.000,-113.1592941,56.0998888,6.0,2,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914039,true,2006-03-09 03:00:54.000,-113.1593383,56.0999268,3.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914040,true,2006-03-09 05:01:47.000,-113.1585409,56.0957607,4.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914041,true,2006-03-09 07:02:10.000,-113.1580343,56.0960606,2.8,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914042,true,2006-03-09 09:01:53.000,-113.1590336,56.0945839,4.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914043,true,2006-03-09 11:00:54.000,-113.1596395,56.0961968,2.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914044,true,2006-03-09 13:00:47.000,-113.1587522,56.0953458,2.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914045,true,2006-03-09 15:01:53.000,-113.1625558,56.0975028,6.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914046,true,2006-03-09 17:01:18.000,-113.1678296,56.1006067,5.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914047,true,2006-03-09 19:01:06.000,-113.1678464,56.1006205,2.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914048,true,2006-03-09 21:00:54.000,-113.1678212,56.1005514,5.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914049,true,2006-03-09 23:02:18.000,-113.1679604,56.1007322,7.2,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914050,true,2006-03-10 01:01:08.000,-113.1678317,56.1005867,1.8,3,7,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914051,true,2006-03-10 03:00:53.000,-113.1678802,56.1006165,3.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914052,true,2006-03-10 05:01:20.000,-113.1622407,56.0984224,3.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914053,true,2006-03-10 07:03:04.000,-113.1615873,56.0978066,4.0,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914054,true,2006-03-10 09:00:54.000,-113.1614055,56.0980554,2.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914055,true,2006-03-10 11:00:42.000,-113.1617909,56.103292,3.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914056,true,2006-03-10 13:01:40.000,-113.1613896,56.1103034,4.4,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914057,true,2006-03-10 15:00:53.000,-113.1614129,56.1102039,5.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914058,true,2006-03-10 17:00:43.000,-113.1614676,56.1102889,2.2,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914059,true,2006-03-10 19:02:08.000,-113.1668466,56.1004511,7.2,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914060,true,2006-03-10 21:00:47.000,-113.167855,56.1005573,2.0,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914061,true,2006-03-10 23:01:54.000,-113.1677832,56.1005704,4.0,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914062,true,2006-03-11 01:02:13.000,-113.1675683,56.1002522,9.0,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914063,true,2006-03-11 03:02:23.000,-113.1679435,56.1005464,4.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914064,true,2006-03-11 05:00:54.000,-113.18122,56.1017778,2.6,3,7,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914065,true,2006-03-11 07:03:06.000,-113.226285,56.1200501,4.2,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914066,true,2006-03-11 11:00:54.000,-113.2905031,56.1595958,9.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914067,true,2006-03-11 13:02:02.000,-113.3199344,56.214163,2.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914068,true,2006-03-11 15:01:06.000,-113.2427999,56.2648559,9.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914069,true,2006-03-11 17:00:48.000,-113.2434005,56.2657635,3.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914070,true,2006-03-11 19:01:19.000,-113.2436761,56.2658244,3.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914071,true,2006-03-11 21:00:42.000,-113.2434661,56.2657117,9.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914072,true,2006-03-11 23:00:49.000,-113.2436422,56.2657938,2.4,3,7,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914073,true,2006-03-12 01:01:17.000,-113.2442256,56.266327,1.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914074,true,2006-03-12 03:02:33.000,-113.2607605,56.2499606,2.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914075,true,2006-03-12 05:01:06.000,-113.4147358,56.179953,3.0,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914076,true,2006-03-12 07:01:38.000,-113.4371083,56.1665153,4.2,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914077,true,2006-03-12 09:02:20.000,-113.4374649,56.1565586,7.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914078,true,2006-03-12 11:00:54.000,-113.4374127,56.1565841,6.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914079,true,2006-03-12 13:02:22.000,-113.4372862,56.1568227,6.6,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914080,true,2006-03-12 15:02:29.000,-113.4529093,56.1655106,3.8,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914081,true,2006-03-12 17:01:30.000,-113.5161143,56.165909,4.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914082,true,2006-03-12 19:00:53.000,-113.5336236,56.1606479,6.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914083,true,2006-03-12 21:01:52.000,-113.680684,56.1036107,4.0,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914084,true,2006-03-12 23:00:59.000,-113.7584487,56.0851271,4.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914085,true,2006-03-13 01:02:09.000,-113.7675611,56.088849,4.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914086,true,2006-03-13 05:01:17.000,-113.7537994,56.0781214,9.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914087,true,2006-03-13 09:01:52.000,-113.7529916,56.0779895,5.4,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914088,true,2006-03-13 11:01:18.000,-113.753636,56.0780728,3.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914089,true,2006-03-13 13:01:13.000,-113.7676,56.0889601,1.8,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914090,true,2006-03-13 15:01:06.000,-113.7701683,56.082556,4.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914091,true,2006-03-13 19:02:10.000,-113.7676944,56.0883514,12.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914092,true,2006-03-13 21:01:15.000,-113.7558208,56.0853894,2.6,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914093,true,2006-03-13 23:02:53.000,-113.7557584,56.0855249,3.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914094,true,2006-03-14 01:01:52.000,-113.7557508,56.0853962,3.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914095,true,2006-03-14 03:01:14.000,-113.7555932,56.0853125,4.4,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914096,true,2006-03-14 05:03:03.000,-113.7559366,56.0854322,4.0,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914097,true,2006-03-14 07:02:28.000,-113.7558343,56.0853798,3.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914098,true,2006-03-14 13:01:05.000,-113.5792585,56.0991901,5.8,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914099,true,2006-03-14 15:01:40.000,-113.5404594,56.1230395,3.0,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914100,true,2006-03-14 17:01:50.000,-113.5408139,56.123115,14.6,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914101,true,2006-03-14 19:02:46.000,-113.5409038,56.1232407,23.0,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914102,true,2006-03-14 21:01:06.000,-113.5407088,56.1230523,6.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914103,true,2006-03-14 23:00:53.000,-113.5305113,56.123186,2.8,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914104,true,2006-03-15 01:01:57.000,-113.5011637,56.1402336,2.2,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914105,true,2006-03-15 03:00:53.000,-113.5011893,56.1401759,2.4,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914106,true,2006-03-15 05:00:47.000,-113.5012086,56.1402365,2.6,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914107,true,2006-03-15 07:01:48.000,-113.4836655,56.1458862,3.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914108,true,2006-03-15 11:02:47.000,-113.436994,56.1568289,8.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914109,true,2006-03-15 13:02:30.000,-113.4382317,56.1567734,12.4,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914110,true,2006-03-15 15:01:51.000,-113.4372744,56.1566437,14.0,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914111,true,2006-03-15 17:01:00.000,-113.4364617,56.1580588,4.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914112,true,2006-03-15 19:01:15.000,-113.4367289,56.157892,2.6,2,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914113,true,2006-03-15 21:00:54.000,-113.4366309,56.1577409,3.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914114,true,2006-03-15 23:01:54.000,-113.4365281,56.1578535,3.8,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914115,true,2006-03-16 01:01:17.000,-113.4363598,56.1578461,3.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914116,true,2006-03-16 05:01:47.000,-113.4366352,56.1571017,3.0,3,6,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914117,true,2006-03-16 07:01:58.000,-113.4363276,56.1569352,2.8,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914118,true,2006-03-16 09:03:11.000,-113.4364442,56.156985,3.4,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914119,true,2006-03-16 11:01:23.000,-113.4367745,56.1569418,3.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914120,true,2006-03-16 15:01:52.000,-113.438142,56.1584603,3.2,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914121,true,2006-03-16 17:02:40.000,-113.4376843,56.1586073,3.4,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914122,true,2006-03-16 19:01:48.000,-113.4348137,56.1597249,3.2,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914123,true,2006-03-16 23:01:23.000,-113.4186174,56.1535326,4.0,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914124,true,2006-03-17 01:01:45.000,-113.4184889,56.1535127,3.8,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914125,true,2006-03-17 03:02:23.000,-113.418542,56.1535258,2.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914126,true,2006-03-17 05:02:02.000,-113.4185381,56.1537442,2.8,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914127,true,2006-03-17 07:03:06.000,-113.4184589,56.1535519,4.0,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914128,true,2006-03-17 13:02:29.000,-113.4198061,56.1545344,11.2,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914129,true,2006-03-17 17:03:07.000,-113.4381355,56.1822293,3.2,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914130,true,2006-03-17 19:02:11.000,-113.4394249,56.1929804,3.2,2,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914131,true,2006-03-17 21:02:17.000,-113.4577965,56.1885806,16.2,2,3,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914132,true,2006-03-17 23:00:53.000,-113.4680002,56.1887769,4.4,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914133,true,2006-03-18 01:01:45.000,-113.4679648,56.1888428,3.8,3,4,"gps","Canis lupus","1","1","Latham Alberta Wolves"
11952914134,true,2006-03-18 03:01:12.000,-113.4681011,56.1887159,6.6,3,5,"gps","Canis lupus","1","1","Latham Alberta Wolves"
